state_name,district_name,Total No. of JobCards issued,Total No. of Workers,Total No. of Active Job Cards,Total No. of Active Workers,SC workers against active workers,ST workers against active workers,Approved Labour Budget,Persondays of Central Liability so far,SC persondays,ST persondays,Women Persondays,Average days of employment provided per Household,Average Wage rate per day per person(Rs.),Total No of HHs completed 100 Days of Wage Employment,Total Households Worked,Total Individuals Worked,Differently abled persons worked,Number of GPs with NIL exp,Total No. of Works Takenup (New+Spill Over),Number of Ongoing Works,Number of Completed Works,% of NRM Expenditure(Public + Individual),% of Category B Works,% of Expenditure on Agriculture & Agriculture Allied Works,Total Exp(Rs. in Lakhs.),Wages(Rs. In Lakhs),Material and skilled Wages(Rs. In Lakhs),Total Adm Expenditure (Rs. in Lakhs.),State_ID,State_Record_Count,District_ID,District_Record_Count,State_District_Count,Workers_Log,Workers_Missing_Flag,State_Total_Workers,State_Average_Workers,Worker_Share_of_State,Expenditure_Log,Expenditure_Missing_Flag,State_Total_Expenditure,State_Average_Expenditure,Expenditure_Share_of_State,Wage_Log,Wage_Missing_Flag,Expenditure_Per_Worker_Lakhs,Expenditure_Per_Worker_Rs,Workers_Per_Expenditure_Lakh,Worker_Wage_Ratio,Expenditure_Wage_Ratio,Wage_Category,Expenditure_Category,Worker_Category,Workers_Outlier_Flag,Expenditure_Outlier_Flag,Wage_Outlier_Flag,Workers_vs_State_Median,Expenditure_vs_State_Median,Wage_vs_State_Median,Total_Missing_Values_Per_Row,Total_Available_Values_Per_Row,Missing_Value_Percentage_Per_Row
karnataka,yadgir,266555,524929,149609,292381,57829,30931,4800000,2292333,418502,257680,1202844,27,308.2179513,150,84612,131883,371,0,43471,32443,11028,44.65,80,36.24,7102.915879,7065.381809,37.53407,0.0,13,31,732,1,31,13.171020199350748,0,18006305,580848.5483870967,2.9152510745541633,8.868401443244915,0,306634.9129747,9891.448805635484,2.3164080730709395,5.734046372272513,0,0.013531193511884464,1353.1193511884464,73.90331082928485,1703.1097565406471,23.045107687729935,At or Above Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,-9568.0,-689.8784420000002,0.14767399999999498,0,62,0.0
karnataka,vijayanagara,244048,633471,169151,448119,111639,90748,6800000,6197836,1417033,1371403,3193908,49,287.6204512,2342,126016,248688,1115,0,42970,29968,13002,62.4,60,9.8,21925.75798,17826.24387,4099.514112,0.0,13,31,708,1,31,13.358971078871503,0,18006305,580848.5483870967,3.518051038233552,9.995462995553954,0,306634.9129747,9891.448805635484,7.150444079343653,5.665112507307936,0,0.03461209428687343,3461.209428687343,28.891635152492004,2202.4546493723046,76.23156798663696,At or Above Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,98974.0,14132.963658999997,-20.449826099999996,0,62,0.0
kerala,kasargod,179905,265225,106072,168803,9920,24401,2787617,1678222,93039,283584,1521555,29,338.2133989,52,57764,64325,81,0,19518,15303,4215,41.95,54,40.99,6406.546846,5675.971667,688.1791287,42.39605,14,14,327,1,14,12.488337571704001,0,6180450,441460.71428571426,4.291354189419865,8.765231769331281,0,144084.970467,10291.783604785714,4.4463671854430515,5.826629404611642,0,0.024155139394853427,2415.5139394853427,41.399057304263096,784.1942420454473,18.942321229249206,At or Above Median Wage,At or Above Median Expenditure,Below Median Workers,0,0,0,-147946.5,-2987.0080719999996,-2.666845350000017,0,62,0.0
kerala,kannur,275612,390473,130423,196462,8506,13942,3604777,2619138,106992,241372,2450241,34,342.6540148,275,75442,81366,118,0,24683,18825,5858,35.58,48,45.02,9895.749398,8974.58151,875.3052977,45.86259,14,14,315,1,14,12.875116664739226,0,6180450,441460.71428571426,6.317873294015808,9.199961638569743,0,144084.970467,10291.783604785714,6.867995576448023,5.8396353803161904,0,0.02534297991922617,2534.297991922617,39.45865889438523,1139.5547203143408,28.87971239378573,At or Above Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,-22698.5,502.1944800000001,1.7737705499999947,0,62,0.0
kerala,wayanad,166945,281058,86651,152800,6873,48577,2593473,1839601,84024,796039,1585235,36,343.8486277,375,50421,57931,79,0,15520,11601,3919,17.86,44,35.73,6710.490266,6325.442793,357.7691929,27.27828,14,14,719,1,14,12.546319890689253,0,6180450,441460.71428571426,4.5475329466301,8.811576301580219,0,144084.970467,10291.783604785714,4.657314530620606,5.843105560458044,0,0.023875820172348766,2387.5820172348767,41.88337794393874,817.3887500438613,19.515826806948166,At or Above Median Wage,At or Above Median Expenditure,Below Median Workers,0,0,0,-132113.5,-2683.064652,2.968383449999976,0,62,0.0
kerala,kozhikode,370905,578870,204194,337679,39994,4352,5849411,4244659,538399,71525,3887388,33,343.5976111,138,125224,136206,186,0,28522,22609,5913,52.27,36,31.01,15367.84695,14584.54692,751.6237905,31.67624,14,14,367,1,14,13.268834933804525,0,6180450,441460.71428571426,9.366146478007265,9.640097814199994,0,144084.970467,10291.783604785714,10.665822327055077,5.842377391684426,0,0.026548010693247186,2654.8010693247184,37.66760574095905,1684.7323185594755,44.72629160837609,At or Above Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,165698.5,5974.292031999999,2.717366849999962,0,62,0.0
kerala,malappuram,418500,622864,145260,236168,61303,5635,3780920,2352700,848611,112144,2029502,34,339.1064737,282,68284,75718,202,0,30577,23655,6922,36.77,64,32.31,8891.360438,7978.158006,850.3435622,62.85887,14,14,412,1,14,13.34208508086924,0,6180450,441460.71428571426,10.077971668729624,9.092947809350282,0,144084.970467,10291.783604785714,6.170914571576638,5.82925872652767,0,0.014274962813712141,1427.496281371214,70.0527218914663,1836.780033138011,26.219966670014063,At or Above Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,209692.5,-502.1944800000001,-1.7737705500000516,0,62,0.0
kerala,palakkad,406338,548150,211576,302858,84689,21212,5588835,3265319,976619,418917,2902072,24,352.9835497,315,131263,144496,177,0,43507,33243,10264,38.99,65,32.23,12166.06395,11526.03892,603.6656361,36.3594,14,14,494,1,14,13.214306075419183,0,6180450,441460.71428571426,8.869095292413983,9.40648790379402,0,144084.970467,10291.783604785714,8.443673139931281,5.86925044228001,0,0.022194771412934414,2219.4771412934415,45.055656640700136,1552.9052287730449,34.46637657856836,At or Above Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,134978.5,2772.509032,12.103305449999993,0,62,0.0
kerala,thrissur,350343,425366,154634,201819,51771,2486,3551305,2170108,706515,44583,1964596,29,338.3026034,124,73201,77928,211,0,26149,21622,4527,27.06,57,45.21,7901.643633,7341.53186,527.4461731,32.6656,14,14,671,1,14,12.960707604691297,0,6180450,441460.71428571426,6.882443834995835,8.974952619565219,0,144084.970467,10291.783604785714,5.48401655453004,5.826892344616628,0,0.018576105361030264,1857.6105361030263,53.832597337536754,1257.3536110127375,23.356733154244473,At or Above Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,12194.5,-1491.9112850000001,-2.577640850000023,0,62,0.0
kerala,ernakulam,277724,400977,116052,180907,34680,3116,3239176,1958867,389949,48503,1757586,31,337.7519225,41,62464,67241,104,0,24472,19576,4896,34.19,47,37.21,7081.461269,6616.110951,449.1951079,16.15521,14,14,192,1,14,12.901661841940793,0,6180450,441460.71428571426,6.487828556173095,8.865376763140478,0,144084.970467,10291.783604785714,4.914781358560835,5.825268047454559,0,0.01766051735885101,1766.051735885101,56.62348274858579,1187.1938345517485,20.96645732342205,At or Above Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,-12194.5,-2312.0936489999995,-3.1283217500000546,0,62,0.0
kerala,idukki,219159,379682,139821,256302,30114,24752,4028951,2781679,272498,430812,2048921,32,347.0288592,495,86818,112281,83,0,23442,18488,4954,25.71,33,47.23,10197.75052,9653.228901,480.140883,64.38074,14,14,255,1,14,12.84709197302902,0,6180450,441460.71428571426,6.143274357045199,9.230020493729649,0,144084.970467,10291.783604785714,7.077594899001354,5.852285405071709,0,0.026858662038231992,2685.866203823199,37.231936519270725,1094.093444779419,29.385886071575456,At or Above Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,-33489.5,804.1956019999998,6.148614949999967,0,62,0.0
kerala,kottayam,205144,285992,95003,142017,20223,4658,2885398,1699935,239469,58637,1576317,32,337.1209326,85,52601,56612,32,0,19813,15512,4301,40.64,60,37.54,6285.758022,5730.836726,509.9465763,44.97472,14,14,366,1,14,12.563722613977983,0,6180450,441460.71428571426,4.627365321295375,8.746200799015028,0,144084.970467,10291.783604785714,4.36253552443878,5.823403620249281,0,0.021978789693418,2197.8789693418,45.49841069271756,848.3365236157988,18.64541004179697,At or Above Median Wage,At or Above Median Expenditure,Below Median Workers,0,0,0,-127179.5,-3107.796896,-3.759311650000029,0,62,0.0
kerala,alappuzha,288107,456761,183503,311290,48032,1210,6472198,3950562,588361,19603,3672033,29,362.9523336,95,134864,145858,362,0,32525,23465,9060,9.95,37,66.12,15333.93951,14338.65697,963.3174923,31.96505,14,14,10,1,14,13.031917746473132,0,6180450,441460.71428571426,7.390416555428812,9.63788913196933,0,144084.970467,10291.783604785714,10.642289379871132,5.897022907413473,0,0.033571034983284474,3357.1034983284476,29.78758326926516,1258.4600172412283,42.247805263870056,At or Above Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,1,43589.5,5940.384592,22.072089349999942,0,62,0.0
kerala,pathanamthitta,161270,251467,70628,121756,35632,2109,2466044,1443024,420136,23325,1278653,32,335.9101524,59,44980,50012,91,0,15998,12208,3790,38.29,41,39.95,5414.173075,4847.264118,544.7626965,22.14626,14,14,511,1,14,12.435071023846154,0,6180450,441460.71428571426,4.068749039309435,8.59696012106651,0,144084.970467,10291.783604785714,3.7576251412287416,5.819816284716553,0,0.021530352193329542,2153.035219332954,46.44605861625508,748.6138724993177,16.11792033172261,At or Above Median Wage,At or Above Median Expenditure,Below Median Workers,0,0,0,-161704.5,-3979.381843,-4.970091850000017,0,62,0.0
kerala,kollam,419865,645480,213338,350028,62699,2295,5628445,3921500,764660,62686,3413327,31,348.2033959,271,125231,136355,287,0,29926,21858,8068,43.06,42,33.55,14247.99688,13654.79617,561.2925856,31.90812,14,14,358,1,14,13.377751054288767,0,6180450,441460.71428571426,10.443899716040095,9.564441788833031,0,144084.970467,10291.783604785714,9.88860728070402,5.855654548717704,0,0.0220734908595154,2207.34908595154,45.303210369596876,1853.7441265661132,40.91860403363746,At or Above Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,232308.5,4854.441962000001,7.323151649999943,0,62,0.0
kerala,thiruvananthapuram,434502,648085,239302,381630,62488,8500,7523450,5189856,871787,183607,4637067,32,335.5273777,346,158113,171068,180,0,38095,27105,10990,48.02,50,36.36,18184.18971,17413.38774,719.2503281,51.55164,14,14,668,1,14,13.3817786825778,0,6180450,441460.71428571426,10.486048750495513,9.808362789591035,0,144084.970467,10291.783604785714,12.620462530590412,5.818679505953528,0,0.028058340665190522,2805.834066519052,35.64002632702406,1931.5413378262754,54.195844865627485,At or Above Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,234913.5,8790.634791999999,-5.352866550000044,0,62,0.0
ladakh,kargil,20223,21519,19818,21113,0,21112,1340000,148926,0,148916,107881,18,249.3779125,2,7880,7889,6,3,12946,4559,8387,2.11,86,52.97,536.2545583,371.38855,133.2918683,31.57414,15,2,322,1,2,9.976738014275721,0,51963,25981.5,41.41215865134807,6.286472019991047,0,1253.8804417000001,626.9402208500001,42.76759892457934,5.522971426469498,0,0.024920050109205817,2492.0050109205818,40.12833022476892,86.29072151688653,2.150369104160337,At or Above Median Wage,Below Median Expenditure,Below Median Workers,0,0,0,-4462.5,-90.68566255000007,12.070260050000002,0,62,0.0
ladakh,leh (ladakh),17485,30444,16421,29108,0,29108,1160000,121891,0,121891,71710,25,225.2373924,5,4733,5504,2,1,5030,3294,1736,7.52,30,63.92,717.6258834,274.54411,428.7575634,14.32421,15,2,387,1,2,10.323677056042674,0,51963,25981.5,58.58784134865193,6.577340893234751,0,1253.8804417000001,626.9402208500001,57.23240107542065,5.421584856828489,0,0.023571997221127315,2357.1997221127317,42.42321898390991,135.16405813264956,3.1860868026991063,Below Median Wage,Below Median Expenditure,Below Median Workers,0,0,0,4462.5,90.68566254999996,-12.070260050000002,0,62,0.0
lakshadweep,lakshadweep district,8523,16560,217,484,0,481,10000,1816,0,1816,495,33,257.7973568,0,54,55,0,4,164,159,5,91.42,0,8.58,6.253106,4.6816,1.571506,0.0,16,1,382,1,1,9.714805812589491,0,16560,16560.0,100.0,1.9814297909166996,0,6.253106,6.253106,100.0,5.556045349282472,0,0.00037760301932367147,37.76030193236715,2648.2839088286687,64.23650034878868,0.024255896482488683,At or Above Median Wage,Below Median Expenditure,Below Median Workers,0,0,0,0.0,0.0,0.0,0,62,0.0
madhya pradesh,morena,242482,336675,187641,259577,38194,3433,8017712,4057206,559167,53912,1578642,40,213.9802488,325,99917,116998,254,3,9222,6796,2426,49.71,16,21.17,17635.96793,8681.619491,8634.766341,319.5821,17,52,440,1,52,12.726876322537342,0,18152451,349085.5961538461,1.8547082154360313,9.77775242873226,0,331964.691183,6383.9363689038455,5.31260353839196,5.370546157861208,0,0.05238276655528328,5238.276655528328,19.090247914734103,1573.392880361956,82.41867195174511,Below Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,7560.5,12569.654464,-3.759068400000018,0,62,0.0
madhya pradesh,bhind,155511,262609,81417,116247,21771,141,3459673,1738069,240843,1498,707127,41,209.0772775,315,41610,48622,109,0,11337,9186,2151,45.47,43,21.43,4467.335498,3633.907347,657.6735114,175.75464,17,52,90,1,52,12.47842532085693,0,18152451,349085.5961538461,1.4466861802849653,8.404771246447934,0,331964.691183,6383.9363689038455,1.3457261017971702,5.347475451121693,0,0.017011357181208567,1701.1357181208566,58.78425744329444,1256.0379738061206,21.366910605577406,Below Median Wage,Below Median Expenditure,Below Median Workers,0,0,0,-66505.5,-598.9779679999992,-8.662039700000008,0,62,0.0
madhya pradesh,gwalior,100416,200075,51051,84892,16965,5742,1899452,828752,134907,36310,259035,36,220.9611202,101,22647,28002,143,0,10060,7946,2114,38.46,42,27.3,2787.496716,1831.219703,754.0003428,202.27667,17,52,234,1,52,12.206452573348459,0,18152451,349085.5961538461,1.1021927562288971,7.933257918134815,0,331964.691183,6383.9363689038455,0.8396967478879719,5.402502232300255,0,0.01393225898288142,1393.225898288142,71.77586931370577,905.4760394901365,12.615326684970345,Below Median Wage,Below Median Expenditure,Below Median Workers,0,0,0,-129039.5,-2278.8167499999995,3.221802999999994,0,62,0.0
madhya pradesh,datia,73757,136095,43611,79729,21637,2409,1158620,462501,108504,8405,162360,30,217.8971653,10,15416,19967,80,0,6692,4885,1807,45.18,48,23.21,2247.286952,1007.776569,1088.611724,150.89866,17,52,151,1,52,11.82111579805336,0,18152451,349085.5961538461,0.7497334657452043,7.717923850554142,0,331964.691183,6383.9363689038455,0.67696565679666,5.388602054696225,0,0.01651263420404864,1651.263420404864,60.559689486418556,624.5836186653686,10.31352082486224,Below Median Wage,Below Median Expenditure,Below Median Workers,0,0,0,-193019.5,-2819.0265139999997,0.15784809999999538,0,62,0.0
madhya pradesh,shivpuri,279788,521107,180051,325385,56879,47615,5756403,4117900,643789,500412,1547898,42,221.523205,476,97119,141648,461,0,28171,18511,9660,57.55,63,16.18,14004.75078,9122.104059,4459.921308,422.72541,17,52,609,1,52,13.163712592919168,0,18152451,349085.5961538461,2.8707252811204396,9.547223294254495,0,331964.691183,6383.9363689038455,4.218747099305117,5.40503138830308,0,0.02687500029744371,2687.500029744371,37.20930191376101,2352.381097050307,63.22024268292796,Below Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,191992.5,8938.437314,3.783887799999974,0,62,0.0
madhya pradesh,guna,204103,443884,127760,297338,34456,57455,3110669,822725,95185,136571,287491,31,218.2820266,78,26491,37879,137,1,23300,19345,3955,46.25,78,21.37,3822.637151,1795.860803,1801.880678,224.89567,17,52,230,1,52,13.003320798856727,0,18152451,349085.5961538461,2.445311655158854,8.248957382378412,0,331964.691183,6383.9363689038455,1.1515191984356914,5.390358694016762,0,0.008611793060799669,861.1793060799669,116.11983624547786,2033.5343542206238,17.5123770405749,Below Median Wage,Below Median Expenditure,At or Above Median Workers,0,0,0,114769.5,-1243.6763149999997,0.5427093999999784,0,62,0.0
madhya pradesh,tikamgarh,127123,225714,95704,175178,29462,19251,2487383,1029967,155133,74774,376385,33,222.6309904,115,31070,45876,102,0,22764,16206,6558,41.94,66,24.48,4082.962644,2293.025733,1531.280762,258.65615,17,52,672,1,52,12.327028420499792,0,18152451,349085.5961538461,1.2434353906257618,8.314823032327933,0,331964.691183,6383.9363689038455,1.2299388315817033,5.409997329172726,0,0.018089097902655574,1808.9097902655574,55.28191651023099,1013.8480702729695,18.339597001586174,Below Median Wage,Below Median Expenditure,Below Median Workers,0,0,0,-103400.5,-983.3508219999994,4.891673199999985,0,62,0.0
madhya pradesh,chhatarpur,215933,422838,148047,301427,61974,18278,4182029,2170154,312517,139851,750623,40,217.1173353,675,53397,81991,472,0,29989,17217,12772,46.01,67,34.44,9214.140222,4711.780536,4021.706096,480.65359,17,52,127,1,52,12.954746770919062,0,18152451,349085.5961538461,2.329371389020689,9.128603086700034,0,331964.691183,6383.9363689038455,2.7756386346885855,5.385033153313514,0,0.021791182963688222,2179.118296368822,45.890119947427905,1947.509163263022,42.438528500123866,Below Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,93723.5,4147.826756,-0.6219819000000086,0,62,0.0
madhya pradesh,panna,152309,326438,118695,259987,52844,44357,3715768,1579759,276781,257357,626574,35,218.279948,178,45030,70390,267,1,20038,13008,7030,51.28,76,27.07,6692.250611,3448.297123,2936.055668,307.89782,17,52,503,1,52,12.695998380228408,0,18152451,349085.5961538461,1.7983136271790514,8.808854926146841,0,331964.691183,6383.9363689038455,2.0159525361421062,5.390349214854772,0,0.020500832044676173,2050.083204467617,48.77850800498062,1495.5015473982064,30.65902604576395,Below Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,-2676.5,1625.9371450000008,0.540630799999974,0,62,0.0
madhya pradesh,sagar,288381,496174,174825,306163,45103,41569,5686316,1799840,219520,210220,561272,30,218.9228184,120,59015,80904,260,33,42223,28302,13921,33.28,83,33.74,7656.106509,3940.260454,3233.186625,482.65943,17,52,570,1,52,13.11468396606046,0,18152451,349085.5961538461,2.733371928672332,8.943389451033358,0,331964.691183,6383.9363689038455,2.306301456855684,5.39327665934417,0,0.015430285563129064,1543.0285563129064,64.80761460368028,2266.433456440464,34.97171544270599,Below Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,167059.5,2589.7930430000006,1.183501199999995,0,62,0.0
madhya pradesh,damoh,236464,407717,156020,278750,44835,41698,5706458,3249177,429925,478196,1216328,40,217.6629454,980,79823,112870,524,2,33016,22347,10669,64.96,75,18.67,13079.01368,7072.254359,5671.557385,335.20194,17,52,145,1,52,12.918331037943133,0,18152451,349085.5961538461,2.246071343203185,9.478840670882203,0,331964.691183,6383.9363689038455,3.9398809654699143,5.387531482143367,0,0.032078656715319696,3207.86567153197,31.17337514704702,1873.1575980961616,60.088379563019544,Below Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,78602.5,8012.700214,-0.07637180000000399,0,62,0.0
madhya pradesh,satna,218398,407632,152629,292917,56538,61690,4892373,1729207,275428,342442,689732,33,205.0638256,135,52290,80718,287,0,25252,18140,7112,48.41,73,20.85,4782.317099,3545.978027,873.4387723,362.9003,17,52,592,1,52,12.918122538780667,0,18152451,349085.5961538461,2.2456030868779098,8.472889538576617,0,331964.691183,6383.9363689038455,1.4406101690988826,5.328185953810955,0,0.011731947195019037,1173.1947195019036,85.23734239313352,1987.8298808056568,23.32111519429295,Below Median Wage,Below Median Expenditure,At or Above Median Workers,0,0,0,78517.5,-283.99636699999974,-12.675491600000015,0,62,0.0
madhya pradesh,rewa,268433,505470,178877,336504,62209,56197,4704103,1493385,259650,230549,566944,29,211.1322969,107,50953,68313,218,4,48643,30648,17995,22.04,77,14.99,5857.028881,3153.018052,2310.168429,393.8424,17,52,562,1,52,13.13324594685536,0,18152451,349085.5961538461,2.784582643963617,8.675568457556475,0,331964.691183,6383.9363689038455,1.7643529678194703,5.357210122019916,0,0.011587292778997765,1158.7292778997764,86.3014354666625,2394.0913229367707,27.741037098526448,Below Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,176355.5,790.7154150000006,-6.607020300000016,0,62,0.0
madhya pradesh,shahdol,149077,300274,133293,276159,42711,147110,3694139,1526466,199833,849916,768716,27,199.6672676,208,56060,86698,1266,1,20701,13892,6809,59.09,70,17.79,5006.339799,3047.852953,1724.162906,234.32394,17,52,599,1,52,12.61245400042269,0,18152451,349085.5961538461,1.6541788213613688,8.518660074816529,0,331964.691183,6383.9363689038455,1.5080940630038837,5.301648151320613,0,0.016672571714500758,1667.2571714500757,59.978749356961096,1503.8719345904447,25.07341267888418,Below Median Wage,Below Median Expenditure,At or Above Median Workers,0,0,0,-28840.5,-59.973666999999296,-18.072049600000014,0,62,0.0
madhya pradesh,sidhi,166516,277395,136465,235981,36934,69005,4312249,2032311,267177,582465,879130,34,215.8413663,492,59483,90596,280,0,32947,22056,10891,44.65,71,18.33,7098.643477,4386.56783,2478.579688,233.49596,17,52,615,1,52,12.533201367148234,0,18152451,349085.5961538461,1.5281407452910905,8.867799847261574,0,331964.691183,6383.9363689038455,2.1383730455498284,5.3791660553315195,0,0.025590380060923953,2559.0380060923953,39.07718438019535,1285.1799669135064,32.88824380000229,Below Median Wage,At or Above Median Expenditure,Below Median Workers,0,0,0,-51719.5,2032.330011,-1.897950900000012,0,62,0.0
madhya pradesh,mandsaur,159808,343840,99708,216622,42044,8464,3028412,1719738,289794,49203,622360,39,218.8701744,358,43145,75059,210,1,21248,14952,6296,42.95,76,29.59,5513.062636,3763.99356,1555.526776,193.5423,17,52,420,1,52,12.747934620201564,0,18152451,349085.5961538461,1.8941794692077671,8.615056950967901,0,331964.691183,6383.9363689038455,1.6607376574760024,5.393037255801533,0,0.01603380245463006,1603.3802454630058,62.36823753003339,1570.9769544552435,25.188734148511738,Below Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,14725.5,446.74917000000005,1.13085719999998,0,62,0.0
madhya pradesh,ratlam,186212,386334,117101,255010,69118,75778,3200624,1606709,357308,609947,651480,33,210.6800133,262,47519,75192,340,0,24933,15933,9000,40.31,84,33.72,4939.286945,3385.014735,1291.83638,262.43583,17,52,558,1,52,12.864460147708321,0,18152451,349085.5961538461,2.128274578457752,8.505178694527428,0,331964.691183,6383.9363689038455,1.4878952720538436,5.355075763197331,0,0.012785017484870603,1278.5017484870602,78.21655317901357,1833.7477482967292,23.44449702481578,Below Median Wage,Below Median Expenditure,At or Above Median Workers,0,0,0,57219.5,-127.02652099999978,-7.059303900000003,0,62,0.0
madhya pradesh,ujjain,147423,348077,74412,175965,58309,12039,2151376,968856,315676,54576,325152,31,206.8088348,87,30450,46841,276,0,17682,9771,7911,38.41,70,19.66,3023.853831,2003.679804,676.3865563,343.78747,17,52,691,1,52,12.760181871572492,0,18152451,349085.5961538461,1.9175206697982548,8.014618048966899,0,331964.691183,6383.9363689038455,0.9108962221928175,5.336618593642007,0,0.008687312953742993,868.7312953742993,115.11039205386777,1683.0857363352834,14.621492519525573,Below Median Wage,Below Median Expenditure,At or Above Median Workers,0,0,0,18962.5,-2042.4596349999997,-10.930482400000017,0,62,0.0
madhya pradesh,shajapur,104184,180347,65720,115986,24236,12400,1630726,668707,112765,46073,231399,32,218.6816568,48,20348,29030,134,1,11011,7889,3122,33.98,66,30.33,2544.673847,1462.339547,920.7604003,161.5739,17,52,601,1,52,12.102643596722094,0,18152451,349085.5961538461,0.9935132175814715,7.842150666826484,0,331964.691183,6383.9363689038455,0.7665495501740618,5.392179483870318,0,0.014109876221949908,1410.9876221949908,70.8723439008174,824.7010866802615,11.636430253166072,Below Median Wage,Below Median Expenditure,Below Median Workers,0,0,0,-148767.5,-2521.6396189999996,0.9423395999999968,0,62,0.0
madhya pradesh,dewas,162599,331791,110203,227413,42854,51260,3182525,1303214,196513,268497,435274,34,221.4754003,188,37423,54742,288,0,18747,12617,6130,38.1,69,28.07,4956.79681,2886.298423,1813.817806,256.68058,17,52,159,1,52,12.712263545537622,0,18152451,349085.5961538461,1.8278027578755067,8.508716729504433,0,331964.691183,6383.9363689038455,1.4931698887420226,5.4048165350446,0,0.014939515568535613,1493.9515568535612,66.93657471103803,1498.0941429638315,22.38080077194018,Below Median Wage,Below Median Expenditure,At or Above Median Workers,0,0,0,2676.5,-109.51665599999978,3.7360830999999735,0,62,0.0
madhya pradesh,jhabua,212009,469293,174456,397177,18866,354128,4644957,1829304,78290,1636617,845738,31,207.3844464,245,58718,105113,1236,0,33382,26708,6674,56.54,76,22.51,6494.524636,3793.691973,2525.449263,175.3834,17,52,281,1,52,13.058984716701845,0,18152451,349085.5961538461,2.5852872430285037,8.778868701208212,0,331964.691183,6383.9363689038455,1.9563901850091059,5.339384673696689,0,0.01383895484484107,1383.8954844841069,72.25979210220368,2262.913194053303,31.316353510298736,Below Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,140178.5,1428.2111700000005,-10.354870800000015,0,62,0.0
madhya pradesh,dhar,309817,658242,235084,507579,52815,346473,6488474,2002380,185382,1276247,816149,29,212.1718521,610,67834,109190,771,1,44216,32800,11416,45.88,75,20.8,13744.46746,4248.486732,9022.329448,473.65128,17,52,163,1,52,13.39732944304451,0,18152451,349085.5961538461,3.6261880007278355,9.528464409479023,0,331964.691183,6383.9363689038455,4.140340170221048,5.3620986577781435,0,0.020880568939690872,2088.056893969087,47.891415357899945,3102.4002170172885,64.77988160994141,Below Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,329127.5,8678.153994,-5.567465100000021,0,62,0.0
madhya pradesh,indore,68034,134789,42601,87017,14152,19940,1133163,406593,50637,103049,132056,31,217.4091507,45,13099,18016,31,3,8939,7142,1797,37.12,65,29.47,1718.220218,883.9703881,630.24467,204.00516,17,52,258,1,52,11.811473290732316,0,18152451,349085.5961538461,0.742538845029798,7.449626105380138,0,331964.691183,6383.9363689038455,0.5175912570330583,5.386370141802543,0,0.012747481011061733,1274.7481011061732,78.44687112161544,619.9785039682785,7.903164206602091,Below Median Wage,Below Median Expenditure,Below Median Workers,0,0,0,-194325.5,-3348.0932479999997,-0.33016650000001846,0,62,0.0
madhya pradesh,khargone,273099,559587,190892,397633,47679,192589,6302051,2188933,181293,1216171,889279,32,219.1246748,733,68239,113573,459,0,30524,18183,12341,58.49,67,25.29,10426.52512,4796.492318,5218.821325,411.21148,17,52,340,1,52,13.234956077655047,0,18152451,349085.5961538461,3.0827076740215413,9.252204235082823,0,331964.691183,6383.9363689038455,3.140853650080586,5.39419408947286,0,0.018632536352702976,1863.2536352702975,53.66955851155135,2553.7379599570318,47.58261537417693,Below Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,230472.5,5360.211654000001,1.3853575999999919,0,62,0.0
madhya pradesh,khandwa,195293,476219,150745,382089,30228,129839,3812522,1516819,123408,461400,667250,25,221.2707852,170,59539,106405,624,0,24568,16483,8085,51.27,67,19.29,7687.180965,3356.277311,4056.394694,274.50896,17,52,339,1,52,13.073635211312975,0,18152451,349085.5961538461,2.623441870191524,8.947439489004733,0,331964.691183,6383.9363689038455,2.315662228294737,5.4038963917309175,0,0.016142113113924474,1614.2113113924474,61.94975793704371,2152.200072727902,34.741057017770274,Below Median Wage,At or Above Median Expenditure,At or Above Median Workers,0,0,0,147104.5,2620.867499,3.5314679999999896,0,62,0.0
