Country Name,Country Code,Series Name,Series Code,1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,5450662.687,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,23600,23681.02919,24627.21394,24312.78615,25091.6666,3521418060,2813571754,3825701439,4520946819,5224896719,6203256539,6971758282,9747886187,10109297048,12416152732,15856668556,17805098206,19907329778,20146416758,20497128556,19134221645,18116572395,18753456498,18053222687,18799444490,19955929052,14259995441,14497243872,17152234637,17778508876,94793.21557
Afghanistan,AFG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5450662.687,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,23600,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,-9.43197407,28.60000117,8.832277803,1.414117993,11.22971483,5.357403247,13.82631955,3.92498382,21.39052839,14.36244147,0.426354777,12.75228709,5.600744659,2.724543362,1.451314661,2.260314203,2.647003203,1.189228129,3.911603416,-2.351100672,-20.73883937,-6.240171992,2.266943736,1.8731928,94793.21557
Afghanistan,AFG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,5450662.687,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,23600,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,-11.77453603,6.125522029,11.65523822,11.27143206,10.91277355,7.199751293,22.5277562,2.09628875,-2.163404427,3.814630315,16.59334674,7.301756468,4.822785479,0.566944543,2.447563001,-2.197526467,2.403656188,2.071348578,6.521479848,6.962946255,2.838996251,9.406239339,2.923662131,-8.305139567,94793.21557
Afghanistan,AFG,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,5450662.687,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,23600,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,-11.77453603,6.125522029,11.65523822,11.27143206,10.91277355,7.199751293,22.5277562,2.09628875,-2.163404427,3.814630315,16.59334674,7.301756468,4.822785479,0.566944543,2.447563001,-2.197526467,2.403656188,2.071348578,6.521479848,6.962946255,2.838996251,9.406239339,2.923662131,-8.305139567,94793.21557
Afghanistan,AFG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,5450662.687,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,23600,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,18.82275218,16.92386623,17.55400626,16.59821222,16.3855372,17.74730953,17.8391163,13.14987661,12.52257684,13.77918924,12.48608514,11.49986726,11.47758756,11.420006,4.114196613,3.530422461,6.160177217,7.043181081,7.528114629,8.493156816,10.19026196,7.540916863,8.417811844,94793.21557
Afghanistan,AFG,"Industry (including construction), value added (current LCU)",NV.IND.TOTL.CN,5450662.687,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,23600,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,43373175300,50272442600,65512407100,82625029900,98187128200,1.30492E+11,1.38628E+11,1.33943E+11,1.53608E+11,1.93371E+11,2.1767E+11,2.32825E+11,2.49761E+11,2.70523E+11,1.28E+11,1.29213E+11,1.77741E+11,2.06597E+11,1.98818E+11,1.78588E+11,2.05997E+11,1.81695E+11,1.83235E+11,94793.21557
Afghanistan,AFG,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,5450662.687,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,23600,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,910904371.5,1026746092,1370322677,1663223299,1966786560,2620450317,2720980787,2718780137,3353910675,4048924287,4211954444,4118855391,4351471362,4233263327,1896226793,1885073817,2416829505,2642847031,2584811587,2035422840,2326860951,2306945150,2581501832,94793.21557
Afghanistan,AFG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,5450662.687,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,23600,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,29064.29806,31731.25662,35647.54404,44241.90423,49704.70623,53568.30578,52225,48925,53298.11251,59275.54322,87950,83467.56004,91410,144083.1926,108747.3561,112899.7128,113204.8221,90987.66305,10.42081714,14.3421528,18.3800424,16.23527844,15.70275185,94793.21557
Afghanistan,AFG,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,5450662.687,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,23600,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,29064.29806,31731.25662,35647.54404,44241.90423,49704.70623,53568.30578,52225,48925,53298.11251,59275.54322,87950,83467.56004,91410,144083.1926,108747.3561,112899.7128,113204.8221,90987.66305,1.59956E+11,1.79445E+11,2.35897E+11,2.19324E+11,1.98156E+11,94793.21557
Afghanistan,AFG,Exports of goods and services (current US$),NE.EXP.GNFS.CD,5450662.687,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,23600,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,29064.29806,31731.25662,35647.54404,44241.90423,49704.70623,53568.30578,52225,48925,53298.11251,59275.54322,87950,83467.56004,91410,144083.1926,108747.3561,112899.7128,113204.8221,90987.66305,2079570875,2045190335,2664599571,2784713052,2791715131,94793.21557
Afghanistan,AFG,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,722700000,756800000,778500000,821100000,668200000,526300000,574300000,523400000,260500000,18852.28951,13899.26586,18533.16216,17710,20579.37613,23600,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,29064.29806,31731.25662,35647.54404,44241.90423,49704.70623,53568.30578,1853913989,2110577456,2566011312,3057794124,2328861131,1383201806,1985366663,1417300546,1136013206,1152896050,1609472021,1515758749,1476305961,85426.93391,97270,104125.7938,95113.32638,94793.21557
Afghanistan,AFG,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,766300000,798000000,806200000,841500000,697400000,550100000,593500000,546700000,280600000,18852.28951,13899.26586,18533.16216,17710,20579.37613,23600,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,29064.29806,31731.25662,35647.54404,44241.90423,49704.70623,53568.30578,1993642470,2202037380,2746604195,3191479094,2480275797,1584641701,2177473479,1704288649,1375850798,1452434678,1898906245,1868568056,1716706831,85426.93391,97270,104125.7938,95113.32638,94793.21557
Afghanistan,AFG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,5450662.687,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,23600,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,29064.29806,31731.25662,35647.54404,44241.90423,49704.70623,53568.30578,52225,48925,53298.11251,59275.54322,87950,83467.56004,91410,144083.1926,108747.3561,112899.7128,113204.8221,90987.66305,36.28907741,37.06956358,54.50542721,50.76429962,68.06027324,94793.21557
Afghanistan,AFG,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,5450662.687,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,23600,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,29064.29806,31731.25662,35647.54404,44241.90423,49704.70623,53568.30578,52225,48925,53298.11251,59275.54322,87950,83467.56004,91410,144083.1926,108747.3561,112899.7128,113204.8221,90987.66305,5.57025E+11,4.63804E+11,6.99545E+11,6.8578E+11,8.58865E+11,94793.21557
Afghanistan,AFG,Imports of goods and services (current US$),NE.IMP.GNFS.CD,5450662.687,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,23600,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,29064.29806,31731.25662,35647.54404,44241.90423,49704.70623,53568.30578,52225,48925,53298.11251,59275.54322,87950,83467.56004,91410,144083.1926,108747.3561,112899.7128,113204.8221,90987.66305,7241822542,5286118076,7901784706,8707211783,12100101719,94793.21557
Afghanistan,AFG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5450662.687,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,23600,23681.02919,24627.21394,24312.78615,25091.6666,0.004827601,0.024168568,1.30694987,1.278493252,3.577104201,4.368673104,3.413772973,1.935701714,0.455360445,0.451889146,1.20311799,0.29302518,0.285440894,0.239801184,0.209664795,0.884000463,0.516606085,0.274796792,0.661572218,0.124495985,0.064993957,0.144466947,97270,104125.7938,95113.32638,94793.21557
Afghanistan,AFG,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,5450662.687,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,23600,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,29064.29806,0.02211926,-0.013397394,0.024180847,49704.70623,53568.30578,-0.018972992,0.001990238,-0.007870805,0.006386583,-0.044510497,0.00266707,-9.34E-05,0.011304631,0.077310687,0.060046188,0.21494058,0.140009704,0.18655347,0.215925455,97270,104125.7938,95113.32638,94793.21557
Afghanistan,AFG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5450662.687,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,23600,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,38.62789186,37.41885544,29.72106714,31.11485491,28.63596858,30.10501136,24.89227001,29.29750105,26.21006854,23.74366399,24.39087363,22.81066274,22.13704137,20.63432272,25.74031404,26.42019908,22.04289675,25.77397074,29.97558252,33.59761887,33.70143232,34.74324714,34.2931005,94793.21557
Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,5450662.687,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,23600,23681.02919,24627.21394,24312.78615,25091.6666,174.9309914,138.7068217,178.9540884,198.8711157,221.7636539,254.1842491,274.2185536,376.223152,381.733238,452.0537055,560.6215055,606.6946763,651.4171345,637.0870991,625.0549418,565.5697304,522.0822156,525.4697709,491.3372214,496.6025043,510.7870634,356.4962141,357.2611528,413.7578947,416.8711463,94793.21557
Afghanistan,AFG,GNI (current US$),NY.GNP.MKTP.CD,3551514996,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,23600,23681.02919,24627.21394,24312.78615,25091.6666,3411145674,2824372441,3886746600,4582016676,5291642598,6280264337,7100373841,9877773214,10107195993,12378340931,15885775064,17781511431,19961261595,20209353658,20559672325,19249499439,18350475875,18961769787,18294513958,19080662011,20105156769,14346089108,14540297386,17234567720,17854760027,94793.21557
Afghanistan,AFG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,5450662.687,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,23600,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,180,190,210,250,270,330,370,460,530,550,640,670,640,590,560,530,520,520,490,380,370,370,390,94793.21557
Afghanistan,AFG,GNI per capita (current LCU),NY.GNP.PCAP.CN,14726.601,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,23600,23681.02919,24627.21394,24312.78615,25091.6666,8038.253353,6605.451199,8656.955975,9868.835408,10737.51725,12784.03311,13942.2561,18984.558,19444.44226,22202.97949,25723.44447,28936.52898,33755.89738,36124.91217,35985.6208,36360.00851,35696.94935,36418.54857,36617.43136,39401.28285,39582.40799,31467.82234,31722.2588,32743.99661,29716.42193,94793.21557
Afghanistan,AFG,Gross capital formation (current US$),NE.GDI.TOTL.CD,5450662.687,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,23600,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,29064.29806,31731.25662,35647.54404,44241.90423,49704.70623,53568.30578,52225,48925,53298.11251,59275.54322,87950,83467.56004,91410,144083.1926,108747.3561,112899.7128,113204.8221,90987.66305,2294931841,1853799407,2421039727,2623002461,3037794221,94793.21557
Afghanistan,AFG,Gross domestic savings (current US$),NY.GDS.TOTL.CD,5450662.687,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,23600,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,29064.29806,31731.25662,35647.54404,44241.90423,49704.70623,53568.30578,52225,48925,53298.11251,59275.54322,87950,83467.56004,91410,144083.1926,108747.3561,112899.7128,113204.8221,90987.66305,-2876161604,-1389024390,-2820727437,-3307897410,-6279900394,94793.21557
Afghanistan,AFG,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,694000000,708000000,729000000,633000000,567000000,552000000,512000000,395000000,236000000,235000000,189000000,181000000,688000000,105000000,166000000,128000000,144000000,159000000,166000000,137000000,68000000,100000000,144000000,305000000,384000000,416000000,454000000,540000000,403000000,388000000,376000000,429000000,515000000,570000000,571000000,596000000,723000000,875000000,864000000,777000000,770000000,615000000,896000000,919000000,926000000
Afghanistan,AFG,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,886000000,962000000,1064000000,1390000000,1194000000,1404000000,996000000,900000000,822000000,936000000,443000000,398000000,465000000,391000000,387000000,661000000,604000000,462000000,1012000000,1176000000,1696000000,2452000000,2101000000,2177000000,2471000000,2744000000,3022000000,3020000000,3336000000,5154000000,6515000000,9069000000,8554000000,7729000000,7723000000,6534000000,7065000000,7407000000,6777000000,6538000000,5160000000,4232000000,3768000000,3477000000,3606000000
Afghanistan,AFG,Trade (% of GDP),NE.TRD.GNFS.ZS,5450662.687,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,23600,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,29064.29806,31731.25662,35647.54404,44241.90423,49704.70623,53568.30578,52225,48925,53298.11251,59275.54322,87950,83467.56004,91410,144083.1926,108747.3561,112899.7128,113204.8221,90987.66305,46.70989455,51.41171637,72.88546961,66.99957806,83.76302509,94793.21557
Afghanistan,AFG,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,5450662.687,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,23600,23681.02919,24627.21394,24312.78615,25091.6666,39.93996101,35.23721591,37.39567933,41.75423484,46.46053505,51.53066803,55.24074797,67.685249,69.10412726,67.60912551,70.18816371,81.83472908,87.8101017,92.04499454,92.56683861,94.8324703,92.74850167,94.97785677,96.94517925,103.2674396,110.4578959,113.5937914,124.2786953,127.9121845,117.288899,94793.21557
Afghanistan,AFG,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,5450662.687,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,23600,23681.02919,24627.21394,24312.78615,25091.6666,39.93996101,35.23721591,37.39567933,41.75423484,46.46053505,51.53066803,55.24074797,67.685249,69.10412726,67.60912551,70.18816371,81.83472908,87.8101017,92.04499454,92.56683861,94.8324703,92.74850167,94.97785677,96.94517925,103.2674396,110.4578959,113.5937914,124.2786953,127.9121845,117.288899,94793.21557
Afghanistan,AFG,Households and NPISHs Final consumption expenditure (current US$),NE.CON.PRVT.CD,5450662.687,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,23600,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,29064.29806,31731.25662,35647.54404,44241.90423,49704.70623,53568.30578,52225,48925,53298.11251,59275.54322,87950,83467.56004,91410,144083.1926,108747.3561,112899.7128,113204.8221,90987.66305,18419990527,12617004787,14150977070,16821368715,19858023950,94793.21557
Afghanistan,AFG,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,5450662.687,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,23600,23681.02919,24627.21394,24312.78615,25091.6666,25248.22062,25711.58815,29064.29806,31731.25662,35647.54404,44241.90423,49704.70623,53568.30578,52225,48925,53298.11251,59275.54322,87950,83467.56004,91410,144083.1926,108747.3561,112899.7128,113204.8221,90987.66305,125.9125668,122.7407071,136.156991,134.578001,152.4098769,94793.21557
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,1808177156,1861163170,1881412587,1857337995,1897050117,2097326250,2080796250,2051236250,2253090000,2028553750,1099559028,652174990.8,1185315468,1880950864,2905092799,3234486232,2293666030,2600356999,3283941510,3584570165,4059064033,4515003117,5801712040,7406645793,8256658250,9150528132,11116937870,13258506375,12335540656,12086545641,12973755875,12246499748,12796985886,13296322588,11470171827,11988668785,13258268436,15379508330,15585111614,15241458745,18031989573,19017247014,23491242727,27037474263,30540188271
Albania,ALB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.745635292,2.948596801,1.104938262,-1.251596644,1.780643959,5.637243179,-0.787842655,-1.420039656,9.836548972,-9.57564017,-28.00214165,-7.18711091,9.559411671,8.302866597,13.32233333,7.336328948,-11.71157328,8.310025204,12.2507282,7.462858718,8.86373066,4.628395874,5.33326426,5.266261739,5.130821931,6.01898124,6.500092612,6.907062307,2.690751524,2.973154427,2.463516839,0.98412988,1.707228318,2.240226954,2.227704075,3.908935514,3.283175933,3.671419281,2.062577902,-3.313756369,8.969576191,4.826800623,4.015417169,4.045928451,3.788938362
Albania,ALB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-2.139571986,-0.0177191,-0.016755172,-0.028360258,0.351222348,-2.417300429,-0.000306093,-0.000578579,0.00367916,-0.431368813,35.51424695,232.9846588,125.6508142,35.84247521,33.5170816,16.9344096,12.755938,7.855154592,2.785077094,5.919573465,3.765945311,3.903881411,4.937492552,3.095366546,3.143705054,2.684768325,5.149567761,3.498639125,2.570340089,4.127443891,1.694791802,0.226739791,0.352563785,1.443420539,0.771576291,-0.864265221,2.725069185,1.453287225,1.000632856,0.041064999,3.44425675,9.86160992,5.733907046,2.353180903,1.445412159
Albania,ALB,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,5450662.687,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,-0.431368813,35.51424695,232.9846588,125.6508142,35.84247521,9.838901278,16.9344096,12.755938,7.855154592,2.785077094,5.919573465,3.765945311,3.903881411,4.937492552,3.095366546,3.143705054,2.684768325,5.149567761,3.498639125,2.570340089,4.127443891,1.694791802,0.226739791,0.352563785,1.443420539,0.771576291,-0.864265221,2.725069185,1.453287225,1.000632856,0.041064999,3.44425675,9.86160992,5.733907046,2.353180903,1.445412159
Albania,ALB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,5450662.687,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,5.779267964,5.554143543,5.183018603,5.131688159,5.065613558,4.711459153,4.339241272,4.307757976,4.343207119,4.474331529,4.794124735,5.309709539,5.731781571,5.422752704,5.656708948,5.960640217,6.192222426,5.37937813,5.747654228,5.907101717,6.27591543,6.303405541,6.516401133,6.708115065,6.967485863,7.069412463,6.918296958,7.504616345,7.203061146,6.505973638,6.034119771
Albania,ALB,"Industry (including construction), value added (current LCU)",NV.IND.TOTL.CN,5450662.687,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,53191149100,64977675000,68001266900,66496475500,84005060200,1.1208E+11,1.42205E+11,1.66333E+11,1.89786E+11,2.10871E+11,2.32018E+11,2.55201E+11,2.87282E+11,3.17696E+11,3.22987E+11,3.4515E+11,3.52657E+11,3.36621E+11,3.44915E+11,3.34196E+11,3.53708E+11,3.55214E+11,3.62446E+11,3.94504E+11,3.93178E+11,3.88638E+11,4.18772E+11,4.94979E+11,5.47583E+11,5.64019E+11,5.7872E+11
Albania,ALB,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,5450662.687,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,573814278.7,621802377.1,463539651.7,439907882.4,608291529.3,778288516.6,989869733.4,1184661263,1571375591,2053861043,2323193532,2601351075,3176915635,3786848149,3400646095,3320768055,3495257819,3111556881,3264102058,3168336706,2808059695,2861337723,3043214466,3653185141,3579202094,3576974731,4045322008,4378731055,5440739067,6056692488,6667028442
Albania,ALB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.81050666,20.07291791,18.85207514,18.04033143,16.82037257,15.60618013,16.02992184,16.97939413,18.59335346,15.40506383,7.484818725,12.49959149,15.97882981,11.98369435,12.26965123,11.49514502,10.04084924,11.22730382,16.47343344,19.5304709,20.61356662,20.17118593,20.16388038,21.55175222,22.44278184,24.50859193,27.13081991,24.58266192,24.64462446,27.60992967,29.0544738,29.11077094,28.86940201,28.06834349,27.06932246,28.66979317,31.00179579,31.11401354,30.93612249,22.54075856,31.13305626,37.19707556,38.41882129,36.28486854,37.01411941
Albania,ALB,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,3694000100,3205400100,3043200000,2874900000,2737799900,2618500100,2668400100,2786299900,3351399900,2500000000,1185120000,6116590100,19330590700,21328799700,33041537600,38853625600,33785530500,44131159100,74709050600,1.00818E+11,1.20203E+11,1.27872E+11,1.41291E+11,1.63889E+11,1.85062E+11,2.20013E+11,2.72741E+11,2.73437E+11,2.88738E+11,3.46846E+11,3.80322E+11,3.85682E+11,3.90386E+11,3.93657E+11,3.91098E+11,4.26693E+11,4.89536E+11,5.16748E+11,5.29638E+11,3.73271E+11,5.81152E+11,7.99641E+11,9.08327E+11,9.13588E+11,9.81241E+11
Albania,ALB,Exports of goods and services (current US$),NE.EXP.GNFS.CD,430536142.2,373589755.2,354685314.7,335069930.1,319090897.4,327312512.5,333550012.5,348287487.5,418924987.5,312500000,82300000,81519209.68,189399541.5,225407402.4,356444754.2,371808883,230303548.1,291949980.8,540977918.9,700083432.9,836717868.6,910729673.6,1169850276,1596261949,1853023798,2242665600,3016116393,3259293798,3040047670,3337086751,3769456502,3565050489,3694413300,3732057495,3104897799,3437126545,4110301306,4785182304,4821429218,3435540416,5613909458,7073859741,9025058562,9810511992,11304181754
Albania,ALB,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,430000000,373100000,354000000,334500000,318500000,327300000,333500000,374200000,433900000,353600000,82200000,90300000,189200000,220400000,303700000,372900000,99380000,137130000,389500000,554500000,658200000,667180000,846770660.9,1249817714,1460772257,1869568361,2464394201,3282556018,3061231688,3324321247,3776352790,3555572488,3700232565,3732224768,3104045580,3439878230,4143794703,4784712029,4822385626,3460812843,5594609558,6997930108,8989619820,9848455059,11419607095
Albania,ALB,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,442000000,387800000,361700000,338800000,320800000,328100000,334600000,375100000,434300000,18852.28951,83000000,92900000,254100000,275500000,375700000,456600000,160780000,223200000,475000000,670400000,820700000,815450000,1041539222,1453552163,1687443389,2201687890,2846824201,3755349945,3438619106,3703040658,4078140323,3797531106,4070992798,4178282911,3519547546,3892417842,4605004261,5247401479,5292424071,3846951284,6063475923,7623818411,9823921388,10886457062,12619656213
Albania,ALB,Exports of goods and services (constant 2015 US$),NE.EXP.GNFS.KD,5450662.687,8076556.635,5647000,6498000,5643650,7354638.483,8211400.502,8672300,9811619.044,18852.28951,13899.26586,18533.16216,17710,20579.37613,295304643.4,341321532.3,278946714,373324097.4,646212050.6,897467686.8,1036181741,1072990715,1199316607,1420996686,1765827912,2064737149,2459353869,2345594806,2456108289,2927523377,3122909072,3132077567,3181846160,3176448581,3104897799,3340024539,3773046408,3941561636,4039315332,2919393223,4440320288,5197061339,5641623298,5647813716,6066935414
Albania,ALB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,22.28995962,24.7376437,21.55859246,20.07535159,19.1144514,16.03112475,16.12964208,19.9184766,21.472733,24.03189957,28.58570134,96.28588075,64.53950296,41.11889039,27.86904773,32.91663699,34.68852883,35.90332288,33.42198497,42.07879015,43.63387964,45.8202791,44.65933472,43.4861861,46.67351082,47.69331702,52.78108098,50.66588536,48.6767331,47.9226033,51.64452473,47.85758738,46.88121655,46.95285882,44.2101252,45.34465728,45.785586,44.58006483,44.44600645,36.97994088,44.45734783,47.50096803,43.93367211,43.16976754,42.51869522
Albania,ALB,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,3458100000,3950299900,3480100100,3199200000,3111200000,2689799900,2684999900,3268600100,3870400000,3900000000,4526159900,47116841000,78077476900,73184157700,75049907400,1.11258E+11,1.1672E+11,1.41125E+11,1.51573E+11,2.17214E+11,2.5444E+11,2.9047E+11,3.12933E+11,3.30688E+11,3.84867E+11,4.28142E+11,5.30598E+11,5.63565E+11,5.703E+11,6.02021E+11,6.76026E+11,6.34054E+11,6.3395E+11,6.58512E+11,6.38749E+11,6.74866E+11,7.2298E+11,7.40395E+11,7.60932E+11,6.12382E+11,8.29873E+11,1.02115E+12,1.03871E+12,1.08694E+12,1.12717E+12
